MHJAIAPH_00104	OG0000014|/Hymenobacter_sp._BT18_ASM1227301v1_03049	61.6	97.6
MHJAIAPH_00107	OG0002996|JLLJOIMJ_00919	75.1	99.4
MHJAIAPH_00107	OG0002996|OOHIIBBG_03069	71.0	98.8
MHJAIAPH_00107	OG0002996|FMKJJJIF_02687	69.3	98.4
MHJAIAPH_00107	OG0002996|/Methylobacterium_terrae_17Sr1-28_ASM317375v1_00766	64.2	97.8
MHJAIAPH_00107	OG0002996|/Methylobacterium_terricola_17Sr1-39_ASM615180v1_03714	63.5	99.0
MHJAIAPH_00113	OG0000083|JLLJOIMJ_00510	66.2	98.6
MHJAIAPH_00113	OG0000083|/Priestia_megaterium_ATCC_14581_ASM1708652v1_02902	70.8	94.2
MHJAIAPH_00113	OG0000083|/Priestia_megaterium_ATCC_14581_ASM1708652v1_03625	70.8	94.2
MHJAIAPH_00113	OG0000083|FKLKEAEO_01178	67.7	94.2
MHJAIAPH_00113	OG0000083|/Priestia_megaterium_ATCC_14581_ASM1708652v1_02899	69.2	94.2
MHJAIAPH_00130	OG0000079|LJDNFHMA_01151	61.0	99.0
MHJAIAPH_00135	OG0000373|JLLJOIMJ_02541	64.6	99.3
MHJAIAPH_00151	OG0000484|LDNDLKMH_00740	64.5	99.6
MHJAIAPH_00151	OG0000484|/Rubrobacter_radiotolerans_RSPS-4_ASM66189v1_00738	64.5	99.6
MHJAIAPH_00151	OG0000484|/Microvirga_sp._17_mud_1-3_ASM315125v1_01318	62.7	99.1
MHJAIAPH_00151	OG0000484|FLEGJLFC_03368	63.5	99.3
MHJAIAPH_00151	OG0000484|JCKJDLEO_00498	62.6	99.3
MHJAIAPH_00173	OG0001162|/Escherichia_coli_C2566_ASM155961v2_01647	66.7	100
MHJAIAPH_00173	OG0001162|/Escherichia_coli_DH5alpha_ASM98243v1_03630	66.7	100
MHJAIAPH_00173	OG0001162|/Escherichia_coli_BW25113_ASM1553485v1_00927	66.7	100
MHJAIAPH_00177	OG0000662|JLLJOIMJ_00554	75.7	97.4
MHJAIAPH_00177	OG0000662|/Escherichia_coli_C2566_ASM155961v2_00529	73.0	97.4
MHJAIAPH_00177	OG0000662|/Escherichia_coli_DH5alpha_ASM98243v1_00763	73.0	97.4
MHJAIAPH_00177	OG0000662|/Escherichia_coli_BW25113_ASM1553485v1_04204	73.0	97.4
MHJAIAPH_00177	OG0000662|/Anoxybacillus_gonensis_G2_ASM118759v1_02981	60.0	85.5
MHJAIAPH_00187	OG0000397|/Escherichia_coli_BW25113_ASM1553485v1_02229	60.1	97.1
MHJAIAPH_00189	OG0000034|/Methylorubrum_extorquens_DM4_ASM8354v1_04152	71.1	100
MHJAIAPH_00194	OG0003277|OPIPBEBN_01195	60.6	93.4
MHJAIAPH_00210	OG0001404|/Microvirga_sp._17_mud_1-3_ASM315125v1_02467	79.9	99.6
MHJAIAPH_00210	OG0001404|/Methylobacterium_terricola_17Sr1-39_ASM615180v1_00117	80.5	99.6
MHJAIAPH_00210	OG0001404|/Methylobacterium_terrae_17Sr1-28_ASM317375v1_01849	79.6	99.6
MHJAIAPH_00210	OG0001404|FJAPIGHD_01854	75.9	99.3
MHJAIAPH_00210	OG0001404|/Priestia_megaterium_ATCC_14581_ASM1708652v1_01615	63.4	98.0
MHJAIAPH_00212	OG0001349|/Microvirga_sp._17_mud_1-3_ASM315125v1_02466	71.6	99.2
MHJAIAPH_00212	OG0001349|/Methylobacterium_terrae_17Sr1-28_ASM317375v1_01501	62.5	98.8
MHJAIAPH_00212	OG0001349|/Methylobacterium_terricola_17Sr1-39_ASM615180v1_01621	60.8	98.8
MHJAIAPH_00213	OG0001421|/Microvirga_sp._17_mud_1-3_ASM315125v1_02465	62.8	97.5
MHJAIAPH_00213	OG0001421|/Methylobacterium_terricola_17Sr1-39_ASM615180v1_00116	62.4	95.3
MHJAIAPH_00213	OG0001421|/Methylobacterium_terrae_17Sr1-28_ASM317375v1_01848	61.8	95.3
MHJAIAPH_00214	OG0001805|/Methylobacterium_terricola_17Sr1-39_ASM615180v1_00115	60.2	97.6
MHJAIAPH_00214	OG0001805|/Methylobacterium_terrae_17Sr1-28_ASM317375v1_01847	60.0	96.7
MHJAIAPH_00225	OG0000652|/Escherichia_coli_C2566_ASM155961v2_01610	62.6	100
MHJAIAPH_00225	OG0000652|/Escherichia_coli_DH5alpha_ASM98243v1_03667	62.6	100
MHJAIAPH_00225	OG0000652|/Escherichia_coli_BW25113_ASM1553485v1_00890	62.6	100
MHJAIAPH_00225	OG0000652|JLLJOIMJ_02070	61.4	99.8
MHJAIAPH_00236	OG0000087|KJJOHGEB_00217	64.2	82.6
MHJAIAPH_00236	OG0000087|JIFEBDAG_02157	64.2	82.6
MHJAIAPH_00236	OG0000087|GJLHFNHF_02040	64.2	82.6
MHJAIAPH_00236	OG0000087|DCPDPBDC_02757	64.2	82.6
MHJAIAPH_00236	OG0000087|MGMJLHMG_02480	63.2	82.6
MHJAIAPH_00242	OG0000098|JLLJOIMJ_00973	60.1	99.8
MHJAIAPH_00253	OG0000350|/Methylobacterium_mesophilicum_SR1.6_6_ASM36444v2_05526	60.7	98.8
MHJAIAPH_00285	OG0005160|JLLJOIMJ_02229	64.9	90.0
MHJAIAPH_00289	OG0000164|JLLJOIMJ_00564	65.1	99.6
MHJAIAPH_00289	OG0000164|/Escherichia_coli_BW25113_ASM1553485v1_01705	65.2	99.1
MHJAIAPH_00289	OG0000164|/Escherichia_coli_DH5alpha_ASM98243v1_01627	65.1	99.1
MHJAIAPH_00289	OG0000164|/Escherichia_coli_C2566_ASM155961v2_02377	64.9	99.1
MHJAIAPH_00289	OG0000164|KLDKPPMK_01834	66.1	98.7
MHJAIAPH_00292	OG0006373|PGIAHGGD_05641	68.5	100
MHJAIAPH_00292	OG0006373|LJDNFHMA_00021	68.9	100
MHJAIAPH_00292	OG0006373|BMACIHKE_02487	67.9	98.8
MHJAIAPH_00292	OG0006373|DCHOMBCP_00925	66.5	100
MHJAIAPH_00292	OG0006373|OCLNNGOB_01375	65.9	100
MHJAIAPH_00298	OG0000975|JLLJOIMJ_01433	74.1	86.6
MHJAIAPH_00301	OG0002902|/Methylobacterium_terrae_17Sr1-28_ASM317375v1_04627	68.0	90.7
MHJAIAPH_00301	OG0002902|/Methylobacterium_terricola_17Sr1-39_ASM615180v1_01291	67.8	90.7
MHJAIAPH_00301	OG0002902|IEOEEOHK_02624	63.0	97.4
MHJAIAPH_00301	OG0002902|/Microvirga_sp._17_mud_1-3_ASM315125v1_00649	66.9	90.6
MHJAIAPH_00301	OG0002902|/Escherichia_coli_C2566_ASM155961v2_03963	64.9	92.5
MHJAIAPH_00304	OG0008876|OOHIIBBG_03023	65.0	97.2
MHJAIAPH_00356	OG0001594|OOHIIBBG_01001	64.1	94.5
MHJAIAPH_00361	OG0001636|/Escherichia_coli_C2566_ASM155961v2_04173	76.6	100
MHJAIAPH_00361	OG0001636|/Escherichia_coli_DH5alpha_ASM98243v1_04144	76.4	100
MHJAIAPH_00361	OG0001636|/Escherichia_coli_BW25113_ASM1553485v1_03598	76.4	100
MHJAIAPH_00361	OG0001636|JLLJOIMJ_01297	75.1	100
MHJAIAPH_00361	OG0001636|/Escherichia_coli_BW25113_ASM1553485v1_02969	63.4	99.8
MHJAIAPH_00363	OG0000427|/Escherichia_coli_C2566_ASM155961v2_04175	84.8	99.2
MHJAIAPH_00363	OG0000427|/Escherichia_coli_DH5alpha_ASM98243v1_04142	84.8	99.2
MHJAIAPH_00363	OG0000427|/Escherichia_coli_BW25113_ASM1553485v1_03600	84.8	99.2
MHJAIAPH_00363	OG0000427|JLLJOIMJ_01299	80.6	99.2
MHJAIAPH_00364	OG0010548|JLLJOIMJ_01300	67.4	97.5
MHJAIAPH_00364	OG0010548|/Escherichia_coli_C2566_ASM155961v2_02756	60.2	97.7
MHJAIAPH_00364	OG0010548|/Escherichia_coli_DH5alpha_ASM98243v1_00474	60.2	97.7
MHJAIAPH_00364	OG0010548|/Escherichia_coli_BW25113_ASM1553485v1_02131	60.2	97.7
MHJAIAPH_00386	OG0000569|PGIAHGGD_05036	62.8	93.3
MHJAIAPH_00389	OG0000005|NCEDIAPA_04166	65.6	98.5
MHJAIAPH_00389	OG0000005|MFHGNBND_04983	65.3	97.8
MHJAIAPH_00389	OG0000005|OIHFJACK_01110	64.3	98.2
MHJAIAPH_00389	OG0000005|/Geodermatophilus_sabuli_DSM_46844_IMG-taxon_2693429865_annotated_assembly_03163	64.3	98.2
MHJAIAPH_00389	OG0000005|JBJLPPAH_04169	64.0	97.4
MHJAIAPH_00410	OG0001023|/Methylobacterium_terricola_17Sr1-39_ASM615180v1_07254	66.0	100
MHJAIAPH_00410	OG0001023|/Methylobacterium_terrae_17Sr1-28_ASM317375v1_04199	64.3	100
MHJAIAPH_00410	OG0001023|JBJLPPAH_02378	64.4	96.6
MHJAIAPH_00410	OG0001023|/Methylorubrum_extorquens_DM4_ASM8354v1_00916	61.4	96.2
MHJAIAPH_00410	OG0001023|MFHGNBND_04351	61.6	94.1
MHJAIAPH_00428	OG0000379|/Methylorubrum_extorquens_DM4_ASM8354v1_04338	75.9	96.4
MHJAIAPH_00428	OG0000379|LGFPBGDE_03177	77.8	96.6
MHJAIAPH_00428	OG0000379|/Methylobacterium_terricola_17Sr1-39_ASM615180v1_04926	75.0	96.6
MHJAIAPH_00428	OG0000379|/Methylobacterium_terrae_17Sr1-28_ASM317375v1_03645	74.8	96.6
MHJAIAPH_00428	OG0000379|FMKJJJIF_01439	66.8	93.9
MHJAIAPH_00429	OG0000453|MFHGNBND_01636	72.3	90.4
MHJAIAPH_00429	OG0000453|/Methylorubrum_extorquens_DM4_ASM8354v1_04337	75.4	85.9
MHJAIAPH_00429	OG0000453|/Methylobacterium_mesophilicum_SR1.6_6_ASM36444v2_00195	72.5	88.5
MHJAIAPH_00429	OG0000453|JBJLPPAH_06454	71.4	89.7
MHJAIAPH_00429	OG0000453|LGFPBGDE_03178	70.7	89.7
MHJAIAPH_00437	OG0000523|DCHOMBCP_00572	66.8	98.1
MHJAIAPH_00437	OG0000523|DFDJHIHA_01505	64.9	99.0
MHJAIAPH_00437	OG0000523|AKJEIGDH_01227	66.0	99.0
MHJAIAPH_00437	OG0000523|FKPPHKIF_01726	63.7	99.5
MHJAIAPH_00437	OG0000523|LJDNFHMA_00615	67.0	98.1
MHJAIAPH_00477	OG0000344|/Escherichia_coli_C2566_ASM155961v2_01115	70.4	98.9
MHJAIAPH_00477	OG0000344|/Escherichia_coli_DH5alpha_ASM98243v1_02053	70.4	98.9
MHJAIAPH_00477	OG0000344|/Escherichia_coli_BW25113_ASM1553485v1_00428	70.4	98.9
MHJAIAPH_00477	OG0000344|JLLJOIMJ_00559	68.5	98.3
MHJAIAPH_00477	OG0000344|/Methylobacterium_terrae_17Sr1-28_ASM317375v1_00469	66.2	98.2
MHJAIAPH_00478	OG0000547|/Escherichia_coli_C2566_ASM155961v2_01114	62.0	98.1
MHJAIAPH_00478	OG0000547|/Escherichia_coli_DH5alpha_ASM98243v1_02054	62.0	98.1
MHJAIAPH_00478	OG0000547|/Escherichia_coli_BW25113_ASM1553485v1_00427	62.0	98.1
MHJAIAPH_00481	OG0000689|JLLJOIMJ_01321	63.2	93.1
MHJAIAPH_00486	OG0000805|/Escherichia_coli_C2566_ASM155961v2_03211	63.0	96.3
MHJAIAPH_00486	OG0000805|/Escherichia_coli_DH5alpha_ASM98243v1_00250	63.0	96.3
MHJAIAPH_00486	OG0000805|/Escherichia_coli_BW25113_ASM1553485v1_02612	63.0	96.3
MHJAIAPH_00489	OG0000733|JLLJOIMJ_01400	61.2	98.8
MHJAIAPH_00492	OG0000734|JLLJOIMJ_01403	68.1	85.0
MHJAIAPH_00492	OG0000734|/Escherichia_coli_C2566_ASM155961v2_03207	61.6	84.2
MHJAIAPH_00492	OG0000734|/Escherichia_coli_DH5alpha_ASM98243v1_00254	61.6	84.2
MHJAIAPH_00492	OG0000734|/Escherichia_coli_BW25113_ASM1553485v1_02608	61.6	84.2
MHJAIAPH_00492	OG0000734|ODCHAIFN_01690	63.3	82.0
MHJAIAPH_00494	OG0002829|/Microvirga_sp._17_mud_1-3_ASM315125v1_01734	65.6	88.9
MHJAIAPH_00495	OG0002829|IDMMLACP_01887	69.7	88.1
MHJAIAPH_00495	OG0002829|DDJMCHIH_03749	68.6	87.4
MHJAIAPH_00495	OG0002829|DCHOMBCP_04222	66.9	87.4
MHJAIAPH_00495	OG0002829|AKNPJKHE_00531	68.9	88.1
MHJAIAPH_00495	OG0002829|AHKHILEE_02183	65.6	94.8
MHJAIAPH_00501	OG0000416|JLLJOIMJ_01785	74.7	88.7
MHJAIAPH_00501	OG0000416|/Staphylococcus_aureus_DSM_799_DSM799_1.0_01206	64.7	86.1
MHJAIAPH_00501	OG0000416|/Microvirga_sp._17_mud_1-3_ASM315125v1_01212	60.1	86.1
MHJAIAPH_00537	OG0002911|/Escherichia_coli_C2566_ASM155961v2_00316	61.4	92.1
MHJAIAPH_00537	OG0002911|/Escherichia_coli_DH5alpha_ASM98243v1_03883	61.4	92.1
MHJAIAPH_00537	OG0002911|/Escherichia_coli_BW25113_ASM1553485v1_03990	61.4	92.1
MHJAIAPH_00538	OG0000061|/Escherichia_coli_C2566_ASM155961v2_01443	61.4	98.8
MHJAIAPH_00538	OG0000061|/Escherichia_coli_DH5alpha_ASM98243v1_03805	61.4	98.8
MHJAIAPH_00538	OG0000061|/Escherichia_coli_BW25113_ASM1553485v1_00752	61.4	98.8
MHJAIAPH_00596	OG0000889|/Escherichia_coli_DH5alpha_ASM98243v1_03319	65.3	98.4
MHJAIAPH_00596	OG0000889|/Escherichia_coli_BW25113_ASM1553485v1_00177	65.3	98.4
MHJAIAPH_00596	OG0000889|/Escherichia_coli_C2566_ASM155961v2_00905	65.6	98.4
MHJAIAPH_00613	OG0000701|JLLJOIMJ_02947	64.0	83.1
MHJAIAPH_00613	OG0000701|/Escherichia_coli_C2566_ASM155961v2_00888	61.2	90.6
MHJAIAPH_00613	OG0000701|/Escherichia_coli_DH5alpha_ASM98243v1_03302	61.2	90.6
MHJAIAPH_00613	OG0000701|/Escherichia_coli_BW25113_ASM1553485v1_00160	61.2	90.6
MHJAIAPH_00620	OG0000260|JLLJOIMJ_02879	63.5	91.1
MHJAIAPH_00620	OG0000260|JLLJOIMJ_02946	63.9	87.5
MHJAIAPH_00620	OG0000260|/Escherichia_coli_C2566_ASM155961v2_00887	60.4	89.3
MHJAIAPH_00620	OG0000260|/Escherichia_coli_DH5alpha_ASM98243v1_03301	60.4	89.3
MHJAIAPH_00620	OG0000260|/Escherichia_coli_BW25113_ASM1553485v1_00159	60.4	89.3
MHJAIAPH_00628	OG0001082|/Escherichia_coli_C2566_ASM155961v2_01359	60.8	99.6
MHJAIAPH_00628	OG0001082|/Escherichia_coli_DH5alpha_ASM98243v1_01252	60.8	99.6
MHJAIAPH_00628	OG0001082|/Escherichia_coli_BW25113_ASM1553485v1_00669	60.8	99.6
MHJAIAPH_00630	OG0003738|JLLJOIMJ_02073	61.0	95.1
MHJAIAPH_00647	OG0000098|JLLJOIMJ_00973	64.4	99.2
MHJAIAPH_00658	OG0000644|/Methylorubrum_extorquens_DM4_ASM8354v1_05487	69.3	90.9
MHJAIAPH_00658	OG0000644|LGFPBGDE_04177	63.4	98.9
MHJAIAPH_00658	OG0000644|JBJLPPAH_02878	66.2	94.2
MHJAIAPH_00658	OG0000644|/Methylobacterium_terricola_17Sr1-39_ASM615180v1_03380	67.9	90.2
MHJAIAPH_00658	OG0000644|MFHGNBND_02362	66.8	90.6
MHJAIAPH_00662	OG0001115|MFHGNBND_02365	60.4	92.6
MHJAIAPH_00664	OG0000663|/Escherichia_coli_C2566_ASM155961v2_02306	70.7	90.4
MHJAIAPH_00664	OG0000663|/Escherichia_coli_DH5alpha_ASM98243v1_01556	70.7	90.4
MHJAIAPH_00664	OG0000663|/Escherichia_coli_BW25113_ASM1553485v1_01634	70.7	90.4
MHJAIAPH_00664	OG0000663|JLLJOIMJ_01054	70.7	90.4
MHJAIAPH_00664	OG0000663|OOHIIBBG_03104	67.1	92.6
MHJAIAPH_00680	OG0000056|/Methylobacterium_terricola_17Sr1-39_ASM615180v1_03004	62.8	98.2
MHJAIAPH_00680	OG0000056|/Methylobacterium_terrae_17Sr1-28_ASM317375v1_03938	62.3	98.2
MHJAIAPH_00680	OG0000056|LGFPBGDE_01293	62.9	96.2
MHJAIAPH_00680	OG0000056|/Methylobacterium_mesophilicum_SR1.6_6_ASM36444v2_04589	61.6	96.2
MHJAIAPH_00680	OG0000056|JBJLPPAH_02470	60.3	99.6
MHJAIAPH_00683	OG0000225|JLLJOIMJ_00673	61.7	96.1
MHJAIAPH_00696	OG0000091|/Escherichia_coli_C2566_ASM155961v2_01574	61.1	94.3
MHJAIAPH_00696	OG0000091|/Escherichia_coli_DH5alpha_ASM98243v1_03703	60.8	94.3
MHJAIAPH_00696	OG0000091|/Escherichia_coli_BW25113_ASM1553485v1_00854	60.8	94.3
MHJAIAPH_00704	OG0000566|/Escherichia_coli_C2566_ASM155961v2_01349	60.0	95.4
MHJAIAPH_00704	OG0000566|/Escherichia_coli_DH5alpha_ASM98243v1_01242	60.0	95.4
MHJAIAPH_00704	OG0000566|/Escherichia_coli_BW25113_ASM1553485v1_00659	60.0	95.4
MHJAIAPH_00708	OG0000937|/Escherichia_coli_C2566_ASM155961v2_01350	66.6	92.6
MHJAIAPH_00708	OG0000937|/Escherichia_coli_DH5alpha_ASM98243v1_01243	66.6	92.6
MHJAIAPH_00708	OG0000937|/Escherichia_coli_BW25113_ASM1553485v1_00660	66.6	92.6
MHJAIAPH_00721	OG0000611|JFIPJCNF_01967	70.9	94.6
MHJAIAPH_00721	OG0000611|/Hymenobacter_sp._DG25B_ASM80131v1_02426	69.4	94.0
MHJAIAPH_00721	OG0000611|BFMCFLBC_04924	68.9	96.4
MHJAIAPH_00721	OG0000611|/Hymenobacter_sp._DG25A_ASM128030v1_00917	68.4	94.6
MHJAIAPH_00721	OG0000611|HFAFEABK_04744	68.4	94.6
MHJAIAPH_00723	OG0002033|MFHGNBND_04494	64.2	96.5
MHJAIAPH_00723	OG0002033|MFHGNBND_00972	66.0	93.8
MHJAIAPH_00723	OG0002033|/Methylobacterium_mesophilicum_SR1.6_6_ASM36444v2_05265	62.3	93.8
MHJAIAPH_00737	OG0000688|/Escherichia_coli_C2566_ASM155961v2_01467	67.3	99.4
MHJAIAPH_00737	OG0000688|/Escherichia_coli_DH5alpha_ASM98243v1_03781	67.3	99.4
MHJAIAPH_00737	OG0000688|/Escherichia_coli_BW25113_ASM1553485v1_00776	67.3	99.4
MHJAIAPH_00737	OG0000688|JLLJOIMJ_01164	62.9	98.7
MHJAIAPH_00894	OG0000518|FJAPIGHD_01364	62.8	90.7
MHJAIAPH_00901	OG0000425|/Methylobacterium_terricola_17Sr1-39_ASM615180v1_05073	62.5	93.8
MHJAIAPH_00901	OG0000425|/Spirosoma_linguale_DSM_74_ASM2452v1_01733	61.0	94.7
MHJAIAPH_00901	OG0000425|/Methylobacterium_terrae_17Sr1-28_ASM317375v1_03870	61.9	93.8
MHJAIAPH_00901	OG0000425|/Microvirga_sp._17_mud_1-3_ASM315125v1_02616	61.9	93.8
MHJAIAPH_00901	OG0000425|/Methylorubrum_extorquens_DM4_ASM8354v1_04415	61.8	94.4
MHJAIAPH_00909	OG0000400|/Escherichia_coli_C2566_ASM155961v2_03594	65.8	99.8
MHJAIAPH_00909	OG0000400|/Escherichia_coli_DH5alpha_ASM98243v1_02800	65.8	99.8
MHJAIAPH_00909	OG0000400|/Escherichia_coli_BW25113_ASM1553485v1_03022	65.8	99.8
MHJAIAPH_00909	OG0000400|JLLJOIMJ_01560	63.6	99.4
MHJAIAPH_00911	OG0000759|/Escherichia_coli_C2566_ASM155961v2_03346	63.9	97.5
MHJAIAPH_00911	OG0000759|/Escherichia_coli_DH5alpha_ASM98243v1_00082	63.9	97.5
MHJAIAPH_00911	OG0000759|/Escherichia_coli_BW25113_ASM1553485v1_02778	63.9	97.5
MHJAIAPH_00912	OG0000479|JBJLPPAH_03410	60.1	94.6
MHJAIAPH_00912	OG0000479|MFHGNBND_00992	60.6	93.1
MHJAIAPH_00915	OG0000618|/Exiguobacterium_acetylicum_AMCC_101217_ASM827484v1_02632	68.1	100
MHJAIAPH_00915	OG0000618|/Priestia_megaterium_ATCC_14581_ASM1708652v1_05349	66.7	100
MHJAIAPH_00915	OG0000618|/Anoxybacillus_gonensis_G2_ASM118759v1_02648	67.0	100
MHJAIAPH_00915	OG0000618|JLLJOIMJ_01678	66.0	99.5
MHJAIAPH_00915	OG0000618|/Bacillus_subtilis_168_ASM2491711v1_03597	65.3	100
MHJAIAPH_00927	OG0000149|/Escherichia_coli_C2566_ASM155961v2_03737	66.3	98.4
MHJAIAPH_00927	OG0000149|/Escherichia_coli_DH5alpha_ASM98243v1_01003	66.3	98.4
MHJAIAPH_00927	OG0000149|/Escherichia_coli_BW25113_ASM1553485v1_03165	66.3	98.4
MHJAIAPH_00931	OG0000627|/Escherichia_coli_DH5alpha_ASM98243v1_03288	63.7	97.9
MHJAIAPH_00931	OG0000627|/Escherichia_coli_BW25113_ASM1553485v1_00146	63.7	97.9
MHJAIAPH_00931	OG0000627|/Escherichia_coli_C2566_ASM155961v2_00874	63.7	97.9
MHJAIAPH_00948	OG0001259|/Spirosoma_aureum_BT328_ASM1160468v1_05089	60.8	100
MHJAIAPH_00948	OG0001259|GICGEHBJ_02414	60.8	100
MHJAIAPH_00948	OG0001259|GDBCNCPM_03834	60.0	100
MHJAIAPH_00949	OG0001211|JLLJOIMJ_00732	68.4	94.6
MHJAIAPH_00949	OG0001211|/Escherichia_coli_DH5alpha_ASM98243v1_04104	64.8	97.9
MHJAIAPH_00949	OG0001211|/Escherichia_coli_C2566_ASM155961v2_04213	64.0	97.9
MHJAIAPH_00949	OG0001211|FMKJJJIF_02098	65.5	97.5
MHJAIAPH_00949	OG0001211|/Escherichia_coli_BW25113_ASM1553485v1_03638	67.3	91.3
MHJAIAPH_00960	OG0001494|/Methylobacterium_mesophilicum_SR1.6_6_ASM36444v2_04581	69.9	94.4
MHJAIAPH_00960	OG0001494|MFHGNBND_01102	69.6	94.4
MHJAIAPH_00960	OG0001494|/Escherichia_coli_C2566_ASM155961v2_02155	68.0	95.4
MHJAIAPH_00960	OG0001494|/Escherichia_coli_DH5alpha_ASM98243v1_01846	68.0	95.4
MHJAIAPH_00960	OG0001494|/Escherichia_coli_BW25113_ASM1553485v1_01476	68.0	95.4
MHJAIAPH_00961	OG0003450|/Escherichia_coli_DH5alpha_ASM98243v1_01427	60.9	100
MHJAIAPH_00961	OG0003450|/Escherichia_coli_C2566_ASM155961v2_00209	60.9	100
MHJAIAPH_00961	OG0003450|/Escherichia_coli_BW25113_ASM1553485v1_03888	60.9	100
MHJAIAPH_00962	OG0002424|/Escherichia_coli_C2566_ASM155961v2_00210	69.4	98.5
MHJAIAPH_00962	OG0002424|/Escherichia_coli_DH5alpha_ASM98243v1_01428	69.4	98.5
MHJAIAPH_00962	OG0002424|/Escherichia_coli_BW25113_ASM1553485v1_03889	69.4	98.5
MHJAIAPH_00962	OG0002424|/Escherichia_coli_C2566_ASM155961v2_02153	67.4	98.5
MHJAIAPH_00962	OG0002424|/Escherichia_coli_DH5alpha_ASM98243v1_01844	67.4	98.5
MHJAIAPH_00970	OG0000568|NEEBPAGP_00458	69.2	97.5
MHJAIAPH_00970	OG0000568|JFIPJCNF_03174	65.0	100
MHJAIAPH_00970	OG0000568|/Hymenobacter_sp._DG25B_ASM80131v1_03036	66.7	97.5
MHJAIAPH_00970	OG0000568|/Nibribacter_ruber_BT10_ASM991323v1_03397	66.7	97.5
MHJAIAPH_00970	OG0000568|NDGACKJI_03007	67.9	97.5
MHJAIAPH_00993	OG0000326|/Escherichia_coli_C2566_ASM155961v2_03450	64.8	99.4
MHJAIAPH_00993	OG0000326|/Escherichia_coli_DH5alpha_ASM98243v1_02672	64.8	99.4
MHJAIAPH_00993	OG0000326|/Escherichia_coli_BW25113_ASM1553485v1_02932	64.8	99.4
MHJAIAPH_00993	OG0000326|JLLJOIMJ_01181	63.8	100
MHJAIAPH_00993	OG0000326|/Escherichia_coli_C2566_ASM155961v2_03060	60.6	98.5
MHJAIAPH_01003	OG0000432|/Escherichia_coli_C2566_ASM155961v2_02455	74.9	97.9
MHJAIAPH_01003	OG0000432|/Escherichia_coli_DH5alpha_ASM98243v1_01704	74.9	97.9
